title,vote_average,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
BlesstheChild,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheOutofTowners,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheIslandofDrMoreau,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TheMusketeer,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheOtherBoleynGirl,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SweetNovember,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheReaping,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MeanStreets,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RenaissanceMan,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombiana,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QuestforCamelot,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CityByTheSea,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AtFirstSight,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Torque,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CityHall,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Showgirls,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MarieAntoinette,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KissofDeath,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GetCarter,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheImpossible,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ishtar,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FantasticMrFox,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LifeorSomethingLikeIt,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MemoirsofanInvisibleMan,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amélie,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NewYorkMinute,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BigMiracle,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheDeepEndoftheOcean,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FearDotCom,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CirqueduFreakTheVampiresAssistant,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duplex,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SoulMen,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RaisetheTitanic,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UniversalSoldierTheReturn,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pandorum,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Impostor,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ExtremeOps,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JustVisiting,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunshine,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AThousandWords,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Delgo,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheGunman,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stormbreaker,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disturbia,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hackers,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHuntingParty,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHudsuckerProxy,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheWarlords,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NomadTheWarrior,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowpiercer,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMonsterinParis,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLastShot,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheCrow,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BaahubaliTheBeginning,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheTimeTravelersWife,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BecauseISaidSo,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankenweenie,6.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serenity,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AgainsttheRopes,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SupermanIII,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GrudgeMatch,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCliff,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SweetHomeAlabama,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheUglyTruth,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SgtBilko,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpyKids2TheIslandofLostDreams,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StarTrekGenerations,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TheGrandmaster,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WaterforElephants,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DragonNestWarriorsDawn,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHurricane,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Enough,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Heartbreakers,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PaulBlartMallCop2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AngelEyes,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JoeSomebody,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheNinthGate,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ExtremeMeasures,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RockStar,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Precious,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WhiteSquall,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheThing,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Riddick,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Switchback,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TexasRangers,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CityofEmber,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheMaster,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VirginTerritory,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheExpress,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The5thWave,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creed,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheTown,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhattoExpectWhenYoureExpecting,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BurnAfterReading,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NimsIsland,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rush,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnolia,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CopOut,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HowtoBeSingle,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DolphinTale,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Twilight,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnQ,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BlueStreak,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WeretheMillers,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheInhabitedIsland,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breakdown,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NeverSayNeverAgain,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HotTubTimeMachine,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DolphinTale2,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ReindeerGames,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AManApart,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aloha,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GhostsofMississippi,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SnowFallingonCedars,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheRite,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gattaca,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IsntSheGreat,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SpaceChimps,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HeadofState,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHangover,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IpMan3,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AustinPowersTheSpyWhoShaggedMe,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ThereBeDragons,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LethalWeapon3,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBlindSide,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SpyKids,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HorribleBosses,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TrueGrit,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheDevilWearsPrada,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StarTrekTheMotionPicture,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IdentityThief,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CapeFear,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trainwreck,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GuessWho,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheEnglishPatient,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LAConfidential,7.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SkyHigh,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InOut,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Species,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ANightmareonElmStreet,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheCell,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheManintheIronMask,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secretariat,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TMNT,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Radio,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FriendswithBenefits,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Neighbors2SororityRising,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SavingMrBanks,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MalcolmX,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ThisIs40,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OldDogs,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnderworldRiseoftheLycans,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LicensetoWed,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBenchwarmers,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MustLoveDogs,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DonnieBrasco,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ResidentEvil,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Poltergeist,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TheLadykillers,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MaxPayne,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InTime,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBackUpPlan,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SomethingBorrowed,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackKnight,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheBadNewsBears,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StreetFighter,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThePianist,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheNativityStory,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HouseofWax,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Closer,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JEdgar,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirrors,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
QueenoftheDamned,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Predator2,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Untraceable,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BlastfromthePast,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FlashGordon,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JerseyGirl,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlexCross,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidnightintheGardenofGoodandEvil,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heist,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NannyMcPheeandtheBigBang,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoffa,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheXFilesIWanttoBelieve,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EllaEnchanted,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Concussion,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abduction,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Valiant,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WonderBoys,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SuperheroMovie,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrokenCity,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cursed,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PremiumRush,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HotPursuit,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheFourFeathers,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Parker,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wimbledon,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FurryVengeance,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bait,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krull,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LionsforLambs,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FlightoftheIntruder,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WalkHardTheDeweyCoxStory,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheShippingNews,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AmericanOutlaws,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheYoungVictoria,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Whiteout,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheTreeofLife,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KnockOff,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabotage,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheOrder,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PunisherWarZone,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoom,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TheWalk,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarriorsofVirtue,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AGoodYear,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RadioFlyer,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BoundbyHonor,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmillasSenseofSnow,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FemmeFatale,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LionoftheDesert,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheHorsemanontheRoof,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RidewiththeDevil,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Biutiful,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bandidas,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackWaterTransit,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheMazeRunner,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnfinishedBusiness,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheAgeofInnocence,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheFountain,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ChillFactor,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stolen,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ponyo,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheLongestRide,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TheAstronautsWife,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IDreamedofAfrica,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PlayingforKeeps,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MandelaLongWalktoFreedom,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Reds,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AFewGoodMen,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ExitWounds,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BigMommasHouse,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThunderandtheHouseofMagic,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TheDarkestHour,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
StepUpRevolution,6.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SnakesonaPlane,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheWatcher,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ThePunisher,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoalTheDreamBegins,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Safe,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PushingTin,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ReturnoftheJedi,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doomsday,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheReader,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wanderlust,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elf,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phenomenon,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SnowDogs,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scrooged,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NachoLibre,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridesmaids,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThisIstheEnd,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stigmata,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
